22310,0
22311,0
22312,1
22313,0
22314,1
22315,0
22316,0
22317,1
22318,0
22319,1
22320,1
22321,1
22322,0
22323,0
22324,1
22325,0
22326,1
22327,1
22328,1
22329,1
22330,1
22331,0
22332,1
22333,1
22334,0
22335,0
22336,1
22337,0
22338,0
22339,1
22340,0
22341,1
22342,1
22343,0
22344,1
22345,1
22346,1
22347,1
22348,0
22349,0
22350,1
22351,0
22352,1
22353,1
22354,0
22355,1
22356,1
22357,0
22358,1
22359,0
22360,1
22361,1
22362,1
22363,0
22364,1
22365,0
22366,1
22367,0
22368,0
22369,0
22370,1
22371,0
22372,1
22373,0
22374,1
22375,0
22376,1
22377,1
22378,1
22379,0
22380,0
22381,1
22382,0
22383,0
22384,1
22385,1
22386,0
22387,0
22388,1
22389,1
22390,0
22391,1
22392,0
22393,0
22394,0
22395,1
22396,1
22397,1
22398,0
22399,1
22400,1
22401,1
22402,1
22403,1
22404,0
22405,1
22406,1
22407,1
22408,1
22409,0
22410,1
22411,1
22412,1
22413,0
22414,0
22415,0
22416,1
22417,1
22418,0
22419,0
22420,1
22421,0
22422,1
22423,0
22424,0
22425,0
22426,1
22427,1
22428,1
22429,0
22430,1
22431,1
22432,0
22433,1
22434,1
22435,1
22436,1
22437,0
22438,0
22439,0
22440,1
22441,1
22442,0
22443,0
22444,0
22445,1
22446,0
22447,0
22448,0
22449,0
22450,1
22451,0
22452,0
22453,0
22454,1
22455,1
22456,1
22457,1
22458,1
22459,1
22460,0
22461,1
22462,0
22463,0
22464,1
22465,0
22466,1
22467,1
22468,1
22469,0
22470,0
22471,0
22472,1
22473,1
22474,1
22475,1
22476,1
22477,1
22478,0
22479,1
22480,1
22481,0
22482,1
22483,0
22484,0
22485,1
22486,1
22487,1
22488,1
22489,0
22490,1
22491,1
22492,0
22493,0
22494,0
22495,0
22496,1
22497,0
22498,1
22499,1
22500,0
22501,1
22502,0
22503,1
22504,1
22505,1
22506,1
22507,1
22508,0
22509,1
22510,0
22511,0
22512,1
22513,1
22514,1
22515,1
22516,0
22517,1
22518,0
22519,0
22520,0
22521,1
22522,0
22523,1
22524,1
22525,1
22526,1
22527,1
22528,0
22529,0
22530,1
22531,1
22532,0
22533,1
22534,1
22535,1
22536,0
22537,1
22538,0
22539,0
22540,1
22541,1
22542,1
22543,1
22544,0
22545,1
22546,1
22547,0
22548,1
22549,0
22550,1
22551,0
22552,0
22553,1
22554,0
22555,0
22556,0
22557,1
22558,1
22559,1
22560,1
22561,1
22562,0
22563,1
22564,1
22565,0
22566,1
22567,0
22568,0
22569,0
22570,0
22571,0
22572,1
22573,1
22574,1
22575,0
22576,1
22577,0
22578,0
22579,0
22580,1
22581,1
22582,0
22583,1
22584,1
22585,1
22586,0
22587,1
22588,0
22589,1
22590,1
22591,1
22592,1
22593,0
22594,0
22595,0
22596,0
22597,1
22598,1
22599,0
22600,0
22601,1
22602,1
22603,1
22604,1
22605,0
22606,0
22607,0
22608,1
22609,0
22610,0
22611,0
22612,0
22613,1
22614,1
22615,1
22616,0
22617,0
22618,0
22619,0
22620,1
22621,1
22622,1
22623,1
22624,0
22625,0
22626,1
22627,1
22628,0
22629,0
22630,1
22631,1
22632,1
22633,1
22634,1
22635,1
22636,1
22637,1
22638,1
22639,0
22640,1
22641,1
22642,1
22643,1
22644,1
22645,0
22646,1
22647,0
22648,1
22649,0
22650,1
22651,0
22652,0
22653,1
22654,1
22655,1
22656,0
22657,0
22658,0
22659,1
22660,0
22661,1
22662,0
22663,1
22664,1
22665,0
22666,1
22667,0
22668,0
22669,1
22670,0
22671,1
22672,0
22673,1
22674,0
22675,1
22676,1
22677,0
22678,1
22679,0
22680,0
22681,1
22682,1
22683,1
22684,1
22685,1
22686,1
22687,0
22688,1
22689,1
22690,1
22691,0
22692,0
22693,1
22694,1
22695,1
22696,0
22697,1
22698,0
22699,1
22700,1
22701,0
22702,1
22703,0
22704,1
22705,1
22706,1
22707,1
22708,0
22709,1
22710,1
22711,1
22712,0
22713,1
22714,0
22715,0
22716,1
22717,1
22718,0
22719,0
22720,0
22721,1
22722,1
22723,0
22724,0
22725,0
22726,0
22727,0
22728,1
22729,1
22730,0
22731,0
22732,1
22733,1
22734,1
22735,1
22736,0
22737,0
22738,0
22739,0
22740,1
22741,1
22742,1
22743,1
22744,0
22745,0
22746,1
22747,0
22748,1
22749,0
22750,0
22751,1
22752,1
22753,0
22754,1
22755,1
22756,1
22757,0
22758,0
22759,0
22760,0
22761,1
22762,0
22763,0
22764,0
22765,0
22766,1
22767,0
22768,0
22769,1
22770,0
22771,1
22772,1
22773,0
22774,1
22775,0
22776,0
22777,0
22778,0
22779,1
22780,0
22781,1
22782,1
22783,0
22784,1
22785,1
22786,0
22787,0
22788,0
22789,0
22790,1
22791,0
22792,1
22793,0
22794,0
22795,0
22796,1
22797,1
22798,1
22799,1
22800,1
22801,0
22802,1
22803,0
22804,1
22805,0
22806,1
22807,1
22808,0
22809,0
22810,0
22811,0
22812,1
22813,1
22814,0
22815,1
22816,1
22817,1
22818,0
22819,0
22820,1
22821,1
22822,0
22823,0
22824,0
22825,0
22826,1
22827,1
22828,0
22829,0
22830,1
22831,0
22832,1
22833,0
22834,0
22835,0
22836,0
22837,0
22838,0
22839,0
22840,0
22841,0
22842,0
22843,0
22844,1
22845,1
22846,0
22847,1
22848,1
22849,1
22850,1
22851,1
22852,0
22853,1
22854,1
22855,1
22856,1
22857,1
22858,1
22859,1
22860,0
22861,0
22862,1
22863,1
22864,1
22865,0
22866,0
22867,1
22868,0
22869,0
22870,0
22871,0
22872,1
22873,0
22874,0
22875,1
22876,0
22877,0
22878,1
22879,0
22880,1
22881,1
22882,0
22883,1
22884,0
22885,1
22886,1
22887,1
22888,0
22889,1
22890,1
22891,1
22892,1
22893,0
22894,1
22895,0
22896,1
22897,0
22898,1
22899,0
22900,0
22901,1
22902,0
22903,1
22904,1
22905,1
22906,1
22907,0
22908,0
22909,0
22910,1
22911,0
22912,0
22913,1
22914,1
22915,0
22916,1
22917,1
22918,1
22919,0
22920,0
22921,0
22922,0
22923,1
22924,1
22925,1
22926,0
22927,1
22928,0
22929,1
22930,1
22931,0
22932,1
22933,1
22934,1
22935,1
22936,0
22937,0
22938,0
22939,1
22940,0
22941,1
22942,1
22943,1
22944,1
22945,1
22946,1
22947,1
22948,0
22949,1
22950,1
22951,0
22952,1
22953,1
22954,0
22955,1
22956,0
22957,0
22958,1
22959,1
22960,0
22961,0
22962,0
22963,1
22964,1
22965,1
22966,0
22967,1
22968,1
22969,0
22970,1
22971,0
22972,0
22973,0
22974,0
22975,1
22976,1
22977,1
22978,0
22979,0
22980,0
22981,1
22982,0
22983,1
22984,0
22985,1
22986,0
22987,1
22988,0
22989,1
22990,0
22991,1
22992,1
22993,1
22994,0
22995,1
22996,1
22997,0
22998,0
22999,1
23000,1
23001,1
23002,0
23003,1
23004,1
23005,0
23006,1
23007,0
23008,0
23009,1
23010,1
23011,1
23012,1
23013,1
23014,1
23015,1
23016,0
23017,1
23018,1
23019,1
23020,0
23021,0
23022,0
23023,0
23024,1
23025,1
23026,1
23027,0
23028,1
23029,0
23030,1
23031,1
23032,1
23033,0
23034,0
23035,0
23036,0
23037,1
23038,1
23039,1
23040,0
23041,0
23042,1
23043,1
23044,0
23045,0
23046,1
23047,1
23048,0
23049,0
23050,0
23051,1
23052,0
23053,1
23054,1
23055,1
23056,1
23057,1
23058,0
23059,1
23060,1
23061,0
23062,1
23063,0
23064,0
23065,0
23066,0
23067,1
23068,0
23069,0
23070,1
23071,1
23072,0
23073,0
23074,1
23075,0
23076,0
23077,1
23078,1
23079,1
23080,0
23081,0
23082,0
23083,0
23084,0
23085,1
23086,0
23087,1
23088,1
23089,0
23090,1
23091,1
23092,1
23093,0
23094,0
23095,1
23096,1
23097,1
23098,0
23099,0
23100,0
23101,1
23102,0
23103,1
23104,0
23105,1
23106,0
23107,1
23108,0
23109,1
23110,0
23111,1
23112,0
23113,1
23114,1
23115,1
23116,0
23117,0
23118,1
23119,1
23120,1
23121,0
23122,1
23123,0
23124,0
23125,1
23126,0
23127,1
23128,0
23129,1
23130,1
23131,0
23132,1
23133,0
23134,1
23135,1
23136,1
23137,0
23138,1
23139,1
23140,1
23141,0
23142,0
23143,1
23144,0
23145,1
23146,0
23147,0
23148,0
23149,1
23150,1
23151,1
23152,1
23153,1
23154,1
23155,1
23156,1
23157,1
23158,1
23159,0
23160,0
23161,1
23162,0
23163,0
23164,1
23165,1
23166,1
23167,0
23168,1
23169,1
23170,1
23171,1
23172,0
23173,1
23174,1
23175,0
23176,1
23177,1
23178,1
23179,0
23180,0
23181,1
23182,1
23183,1
23184,0
23185,0
23186,1
23187,1
23188,1
23189,1
23190,0
23191,1
23192,1
23193,1
23194,1
23195,1
23196,0
23197,0
23198,0
23199,0
23200,1
23201,1
23202,1
23203,1
23204,0
23205,0
23206,1
23207,0
23208,0
23209,1
23210,1
23211,1
23212,0
23213,1
23214,1
23215,0
23216,1
23217,0
23218,1
23219,1
23220,0
23221,1
23222,1
23223,0
23224,0
23225,0
23226,1
23227,1
23228,0
23229,0
23230,1
23231,1
23232,1
23233,1
23234,1
23235,1
23236,1
23237,1
23238,0
23239,0
23240,1
23241,0
23242,1
23243,1
23244,1
23245,0
23246,1
23247,1
23248,1
23249,0
23250,1
23251,0
23252,1
23253,0
23254,1
23255,0
23256,0
23257,1
23258,0
23259,1
23260,0
23261,0
23262,0
23263,1
23264,1
23265,0
23266,1
23267,1
23268,0
23269,0
23270,0
23271,1
23272,0
23273,0
23274,1
23275,0
23276,0
23277,0
23278,0
23279,0
23280,0
23281,1
23282,0
23283,0
23284,1
23285,1
23286,0
23287,1
23288,1
23289,0
23290,0
23291,1
23292,1
23293,1
23294,0
23295,0
23296,0
23297,0
23298,1
23299,1
23300,0
23301,1
23302,1
23303,1
23304,0
23305,0
23306,0
23307,0
23308,1
23309,1
23310,1
23311,1
23312,0
23313,1
23314,1
23315,0
23316,1
23317,0
23318,1
23319,0
23320,0
23321,0
23322,1
23323,0
23324,0
23325,0
23326,1
23327,0
23328,0
23329,0
23330,1
23331,0
23332,1
23333,0
23334,1
23335,1
23336,1
23337,1
23338,1
23339,0
23340,1
23341,0
23342,1
23343,0
23344,0
23345,1
23346,1
23347,1
23348,0
23349,0
23350,0
23351,0
23352,0
23353,1
23354,1
23355,0
23356,0
23357,0
23358,1
23359,0
23360,1
23361,1
23362,0
23363,1
23364,0
23365,1
23366,0
23367,1
23368,0
23369,1
23370,1
23371,0
23372,0
23373,0
23374,0
23375,0
23376,1
23377,0
23378,1
23379,1
23380,0
23381,0
23382,1
23383,1
23384,0
23385,0
23386,0
23387,1
23388,1
23389,0
23390,0
23391,0
23392,1
23393,0
23394,0
23395,0
23396,1
23397,1
23398,0
23399,0
23400,1
23401,0
23402,0
23403,0
23404,1
23405,0
23406,0
23407,1
23408,0
23409,1
23410,0
23411,1
23412,1
23413,0
23414,1
23415,1
23416,1
23417,0
23418,1
23419,1
23420,0
23421,1
23422,1
23423,0
23424,1
23425,1
23426,0
23427,1
23428,0
23429,0
23430,1
23431,0
23432,0
23433,1
23434,1
23435,0
23436,0
23437,0
23438,1
23439,1
23440,1
23441,1
23442,0
23443,1
23444,0
23445,0
23446,0
23447,0
23448,0
23449,1
23450,0
23451,0
23452,1
23453,1
23454,0
23455,0
23456,1
23457,0
23458,1
23459,0
23460,1
23461,1
23462,1
23463,0
23464,1
23465,1
23466,1
23467,0
23468,1
23469,0
23470,0
23471,1
23472,0
23473,1
23474,0
23475,0
23476,0
23477,0
23478,0
23479,0
23480,1
23481,0
23482,0
23483,1
23484,1
23485,1
23486,1
23487,1
23488,0
23489,0
23490,0
23491,1
23492,0
23493,0
23494,1
23495,1
23496,0
23497,1
23498,1
23499,0
23500,0
23501,1
23502,0
23503,0
23504,1
23505,1
23506,0
23507,0
23508,1
23509,1
23510,1
23511,0
23512,0
23513,0
23514,1
23515,0
23516,1
23517,1
23518,1
23519,0
23520,1
23521,0
23522,0
23523,1
23524,1
23525,0
23526,1
23527,0
23528,1
23529,0
23530,0
23531,1
23532,0
23533,0
23534,0
23535,1
23536,0
23537,0
23538,1
23539,0
23540,1
23541,0
23542,1
23543,1
23544,1
23545,1
23546,1
23547,0
23548,0
23549,1
23550,0
23551,1
23552,0
23553,1
23554,1
23555,0
23556,0
23557,0
23558,1
23559,1
23560,0
23561,0
23562,1
23563,0
23564,1
23565,0
23566,1
23567,1
23568,0
23569,0
23570,1
23571,0
23572,1
23573,0
23574,0
23575,0
23576,1
23577,0
23578,1
23579,0
23580,0
23581,1
23582,1
23583,1
23584,1
23585,1
23586,0
23587,0
23588,1
23589,1
23590,0
23591,1
23592,0
23593,0
23594,1
23595,0
23596,1
23597,1
23598,1
23599,0
23600,1
23601,1
23602,0
23603,0
23604,1
23605,0
23606,1
23607,0
23608,1
23609,0
23610,0
23611,1
23612,0
23613,1
23614,0
23615,1
23616,0
23617,0
23618,1
23619,0
23620,0
23621,1
23622,1
23623,0
23624,0
23625,0
23626,1
23627,0
23628,0
23629,0
23630,0
23631,1
23632,0
23633,0
23634,1
23635,0
23636,1
23637,0
23638,0
23639,0
23640,1
23641,0
23642,1
23643,1
23644,0
23645,1
23646,1
23647,1
23648,0
23649,0
23650,0
23651,0
23652,0
23653,1
23654,0
23655,1
23656,0
23657,1
23658,0
23659,0
23660,1
23661,1
23662,0
23663,1
23664,1
23665,1
23666,0
23667,0
23668,0
23669,1
23670,0
23671,1
23672,0
23673,1
23674,0
23675,0
23676,1
23677,0
23678,1
23679,0
23680,1
23681,1
23682,0
23683,1
23684,0
23685,1
23686,0
23687,0
23688,0
23689,1
23690,0
23691,1
23692,1
23693,0
23694,0
23695,1
23696,1
23697,0
23698,1
23699,0
23700,0
23701,1
23702,0
23703,0
23704,1
23705,1
23706,0
23707,0
23708,1
23709,1
23710,1
23711,1
23712,1
23713,1
23714,1
23715,0
23716,0
23717,0
23718,1
23719,1
23720,0
23721,0
23722,1
23723,1
23724,0
23725,1
23726,1
23727,1
23728,0
23729,1
23730,1
23731,0
23732,0
23733,0
23734,1
23735,1
23736,1
23737,1
23738,1
23739,0
23740,1
23741,0
23742,0
23743,1
23744,1
23745,0
23746,1
23747,0
23748,1
23749,1
23750,1
23751,1
23752,1
23753,0
23754,1
23755,1
23756,0
23757,1
23758,1
23759,0
23760,1
23761,1
23762,1
23763,0
23764,0
23765,1
23766,0
23767,1
23768,1
23769,0
23770,1
23771,1
23772,1
23773,1
23774,1
23775,0
23776,0
23777,1
23778,0
23779,0
23780,0
23781,1
23782,0
23783,1
23784,0
23785,0
23786,1
23787,1
23788,1
23789,1
23790,0
23791,0
23792,1
23793,0
23794,1
23795,0
23796,1
23797,1
23798,0
23799,1
23800,0
23801,1
23802,0
23803,1
23804,1
23805,0
23806,1
23807,0
23808,1
23809,0
23810,0
23811,1
23812,0
23813,1
23814,1
23815,1
23816,1
23817,0
23818,0
23819,0
23820,0
23821,0
23822,1
23823,1
23824,1
23825,0
23826,1
23827,1
23828,0
23829,1
23830,1
23831,0
23832,0
23833,0
23834,1
23835,0
23836,1
23837,0
23838,0
23839,0
23840,0
23841,0
23842,1
23843,0
23844,0
23845,1
23846,0
23847,1
23848,0
23849,1
23850,0
23851,0
23852,1
23853,0
23854,0
23855,1
23856,0
23857,0
23858,1
23859,1
23860,1
23861,0
23862,0
23863,1
23864,0
23865,1
23866,1
23867,0
23868,1
23869,0
23870,1
23871,0
23872,0
23873,0
23874,1
23875,0
23876,1
23877,0
23878,1
23879,1
23880,1
23881,0
23882,0
23883,0
23884,0
23885,1
23886,1
23887,1
23888,1
23889,0
23890,0
23891,0
23892,0
23893,1
23894,0
23895,1
23896,0
23897,1
23898,0
23899,0
23900,1
23901,0
23902,1
23903,1
23904,0
23905,1
23906,1
23907,0
23908,0
23909,1
23910,0
23911,1
23912,1
23913,1
23914,0
23915,0
23916,0
23917,0
23918,0
23919,1
23920,1
23921,1
23922,1
23923,0
23924,1
23925,1
23926,1
23927,1
23928,0
23929,1
23930,0
23931,0
23932,0
23933,1
23934,0
23935,0
23936,1
23937,1
23938,0
23939,1
23940,0
23941,1
23942,0
23943,0
23944,0
23945,0
23946,1
23947,1
23948,1
23949,0
23950,0
23951,0
23952,0
23953,1
23954,1
23955,1
23956,1
23957,1
23958,1
23959,1
23960,1
23961,0
23962,1
23963,0
23964,1
23965,1
23966,1
23967,0
23968,0
23969,1
23970,1
23971,1
23972,0
23973,0
23974,0
23975,1
23976,0
23977,1
23978,1
23979,0
23980,0
23981,1
23982,1
23983,1
23984,1
23985,0
23986,0
23987,0
23988,0
23989,0
23990,1
23991,0
23992,0
23993,0
23994,0
23995,0
23996,1
23997,1
23998,1
23999,1
24000,0
24001,0
24002,0
24003,0
24004,1
24005,0
24006,0
24007,0
24008,1
24009,1
24010,0
24011,0
24012,1
24013,0
24014,1
24015,1
24016,0
24017,0
24018,0
24019,1
24020,1
24021,1
24022,0
24023,0
24024,1
24025,0
24026,0
24027,1
24028,0
24029,1
24030,1
24031,0
24032,0
24033,1
24034,0
24035,1
24036,0
24037,1
24038,0
24039,1
24040,1
24041,0
24042,1
24043,0
24044,1
24045,0
24046,0
24047,1
24048,1
24049,0
24050,0
24051,1
24052,0
24053,1
24054,0
24055,1
24056,1
24057,1
24058,0
24059,0
24060,0
24061,0
24062,0
24063,0
24064,0
24065,1
24066,1
24067,0
24068,1
24069,1
24070,1
24071,0
24072,0
24073,0
24074,0
24075,1
24076,1
24077,1
24078,1
24079,0
24080,1
24081,1
24082,0
24083,1
24084,0
24085,0
24086,1
24087,1
24088,0
24089,0
24090,1
24091,1
24092,0
24093,1
24094,1
24095,0
24096,0
24097,1
24098,1
24099,1
24100,1
24101,1
24102,0
24103,1
24104,0
24105,0
24106,1
24107,0
24108,0
24109,0
24110,1
24111,1
24112,1
24113,0
24114,0
24115,0
24116,0
24117,1
24118,1
24119,1
24120,0
24121,1
24122,0
24123,0
24124,1
24125,1
24126,1
24127,1
24128,0
24129,1
24130,1
24131,0
24132,1
24133,1
24134,0
24135,0
24136,1
24137,0
24138,0
24139,0
24140,0
24141,1
24142,1
24143,0
24144,1
24145,0
24146,0
24147,0
24148,1
24149,0
24150,0
24151,0
24152,1
24153,0
24154,0
24155,0
24156,0
24157,1
24158,1
24159,0
24160,1
24161,0
24162,1
24163,0
24164,1
24165,0
24166,0
24167,1
24168,0
24169,1
24170,0
24171,0
24172,1
24173,0
24174,1
24175,1
24176,0
24177,1
24178,0
24179,0
24180,0
24181,1
24182,1
24183,1
24184,1
24185,1
24186,0
24187,1
24188,0
24189,1
24190,1
24191,1
24192,1
24193,1
24194,0
24195,0
24196,1
24197,1
24198,1
24199,1
24200,1
24201,1
24202,1
24203,0
24204,1
24205,0
24206,0
24207,1
24208,0
24209,0
24210,1
24211,0
24212,1
24213,1
24214,1
24215,0
24216,0
24217,1
24218,0
24219,1
24220,1
24221,0
24222,0
24223,1
24224,1
24225,0
24226,1
24227,1
24228,0
24229,1
24230,1
24231,0
24232,0
24233,0
24234,0
24235,0
24236,0
24237,1
24238,1
24239,1
24240,1
24241,1
24242,0
24243,1
24244,1
24245,0
24246,1
24247,0
24248,0
24249,1
24250,1
24251,1
24252,0
24253,0
24254,1
24255,0
24256,0
24257,1
24258,1
24259,1
24260,0
24261,1
24262,1
24263,0
24264,0
24265,1
24266,1
24267,0
24268,0
24269,0
24270,0
24271,1
24272,1
24273,1
24274,1
24275,1
24276,0
24277,0
24278,1
24279,0
24280,0
24281,1
24282,0
24283,1
24284,1
24285,1
24286,0
24287,1
24288,1
24289,1
24290,1
24291,0
24292,1
24293,0
24294,0
24295,1
24296,0
24297,1
24298,0
24299,0
24300,1
24301,0
24302,0
24303,0
24304,0
24305,0
24306,1
24307,1
24308,0
24309,1
24310,1
24311,1
24312,0
24313,0
24314,1
24315,0
24316,0
24317,1
24318,1
24319,0
24320,0
24321,1
24322,0
24323,1
24324,1
24325,0
24326,0
24327,1
24328,1
24329,0
24330,0
24331,1
24332,1
24333,1
24334,1
24335,1
24336,1
24337,0
24338,0
24339,1
24340,1
24341,1
24342,1
24343,0
24344,1
24345,0
24346,1
24347,0
24348,0
24349,0
24350,0
24351,1
24352,0
24353,1
24354,1
24355,1
24356,0
24357,0
24358,1
24359,1
24360,1
24361,1
24362,1
24363,1
24364,0
24365,1
24366,0
24367,1
24368,1
24369,1
24370,1
24371,0
24372,0
24373,1
24374,0
24375,0
24376,0
24377,0
24378,1
24379,1
24380,0
24381,1
24382,1
24383,1
24384,0
24385,1
24386,1
24387,1
24388,1
24389,1
24390,1
24391,1
24392,0
24393,1
24394,0
24395,1
24396,1
24397,0
24398,0
24399,0
24400,0
24401,1
24402,1
24403,1
24404,0
24405,0
24406,1
24407,1
24408,0
24409,1
24410,1
24411,0
24412,0
24413,1
24414,1
24415,0
24416,1
24417,1
24418,1
24419,0
24420,1
24421,0
24422,0
24423,0
24424,0
24425,1
24426,1
24427,1
24428,1
24429,0
24430,0
24431,0
24432,0
24433,0
24434,0
24435,0
24436,0
24437,0
24438,0
24439,1
24440,1
24441,1
24442,0
24443,0
24444,1
24445,0
24446,1
24447,1
24448,0
24449,1
24450,1
24451,0
24452,0
24453,0
24454,1
24455,1
24456,0
24457,0
24458,0
24459,0
24460,0
24461,0
24462,0
24463,1
24464,0
24465,1
24466,0
24467,1
24468,1
24469,0
24470,0
24471,0
24472,0
24473,1
24474,0
24475,1
24476,0
24477,0
24478,1
24479,1
24480,0
24481,1
24482,0
24483,0
24484,0
24485,0
24486,0
24487,0
24488,0
24489,1
24490,1
24491,1
24492,0
24493,1
24494,1
24495,0
24496,0
24497,0
24498,0
24499,0
24500,0
24501,0
